state_index,score_diff,time_step,time_phase,health_my,health_opp,recovery_lock,counter_ready,top1_action_id,top1_q,top2_action_id,top2_q,top3_action_id,top3_q,q_gap_12,q_gap_23
6088,3,10,mid,0,1,0,0,D15,7.560892424337627,A04,7.5265184602221895,A02,7.515609070122481,0.034373964115437694,0.010909390099708816
6089,3,10,mid,0,1,0,1,A04,7.529461374459967,A02,7.517195972357152,A01,7.515581780311016,0.012265402102815237,0.0016141920461363313
6090,3,10,mid,0,1,1,0,D15,7.560892424337627,D16,7.478294431153338,D14,7.4555952705200745,0.08259799318428929,0.022699160633263382
6091,3,10,mid,0,1,1,1,D15,7.567207557553665,D16,7.481753483535592,D14,7.4555952705200745,0.08545407401807292,0.026158213015517795
6092,3,10,mid,0,2,0,0,D15,7.521188428210792,A04,7.491134340151445,A02,7.479703514542334,0.030054088059346284,0.011430825609111572
6093,3,10,mid,0,2,0,1,A04,7.494091160940591,A02,7.481293894618186,A01,7.4796165190258534,0.012797266322404965,0.0016773755923322753
6094,3,10,mid,0,2,1,0,D15,7.521188428210792,D16,7.437575298114904,D14,7.417493842183292,0.08361313009588756,0.020081455931611814
6095,3,10,mid,0,2,1,1,D15,7.52736285066179,D16,7.441081431259696,D14,7.417493842183292,0.086281419402094,0.02358758907640368
6096,3,10,mid,1,0,0,0,D01,6.872635083113311,A04,6.870735208506211,D04,6.867252961417238,0.0018998746070995054,0.003482247088973267
6097,3,10,mid,1,0,0,1,A04,6.87451653403822,D01,6.872635083113311,D04,6.867252961417238,0.0018814509249089895,0.0053821216960727725
6098,3,10,mid,1,0,1,0,D15,6.944873422142474,D18,6.910211513410014,D14,6.896322778005533,0.03466190873245978,0.01388873540448099
6099,3,10,mid,1,0,1,1,D15,6.944873422142474,D18,6.910211513410014,D14,6.896322778005533,0.03466190873245978,0.01388873540448099
6100,3,10,mid,1,1,0,0,D01,6.928392942541586,A04,6.916555274911082,D12,6.91528361915347,0.011837667630503645,0.0012716557576117893
6101,3,10,mid,1,1,0,1,D01,6.928419798161908,A04,6.920353843318933,D12,6.917061991201194,0.008065954842974676,0.0032918521177389692
6102,3,10,mid,1,1,1,0,D15,7.050832284021169,D18,7.002075642439821,D14,6.966263155929984,0.04875664158134807,0.035812486509836816
6103,3,10,mid,1,1,1,1,D15,7.057147417237207,D18,7.002075642439821,D14,6.966263155929984,0.05507177479738612,0.035812486509836816
6104,3,10,mid,1,2,0,0,D01,6.898671437626268,A04,6.89114756678199,D12,6.884551188871667,0.007523870844277525,0.006596377910323525
6105,3,10,mid,1,2,0,1,D01,6.89869759909905,A04,6.894955062295911,D12,6.886295464099962,0.0037425368031387407,0.008659598195949414
6106,3,10,mid,1,2,1,0,D15,7.021774041122734,D18,6.974428966856253,D14,6.938535010626202,0.047345074266480935,0.035893956230051316
6107,3,10,mid,1,2,1,1,D15,7.027948463573733,D18,6.974428966856253,D14,6.938535010626202,0.05351949671747924,0.035893956230051316
6108,3,10,mid,2,0,0,0,A04,6.368577276961648,D01,6.364086446161232,D04,6.360173709626108,0.004490830800416568,0.0039127365351241394
6109,3,10,mid,2,0,0,1,A04,6.372988085116784,D01,6.364086446161232,D04,6.360173709626108,0.008901638955552293,0.0039127365351241394
6110,3,10,mid,2,0,1,0,D15,6.433960639900125,D18,6.394204567596363,D16,6.390877006483288,0.03975607230376177,0.0033275611130747507
6111,3,10,mid,2,0,1,1,D15,6.433960639900125,D18,6.394204567596363,D16,6.390877006483288,0.03975607230376177,0.0033275611130747507
6112,3,10,mid,2,1,0,0,D01,6.347499127104294,D12,6.339365161867953,D04,6.338146436114367,0.008133965236341467,0.0012187257535858365
6113,3,10,mid,2,1,0,1,D01,6.347525982724616,D12,6.341143533915676,D06,6.339404187836829,0.006382448808940566,0.0017393460788470705
6114,3,10,mid,2,1,1,0,D15,6.464053024259747,D18,6.410381971851087,D16,6.379561153207405,0.0536710524086601,0.030820818643682024
6115,3,10,mid,2,1,1,1,D15,6.470368157475786,D18,6.410381971851087,D16,6.383020205589659,0.05998618562469904,0.02736176626142761
6116,3,10,mid,2,2,0,0,D01,6.327289576473004,D12,6.31832120145516,D04,6.317137928776194,0.008968375017843755,0.0011832726789657855
6117,3,10,mid,2,2,0,1,D01,6.327315737945786,D12,6.320065476683454,A04,6.3187468281303705,0.0072502612623317475,0.0013186485530836123
6118,3,10,mid,2,2,1,0,D15,6.444107205878178,D18,6.392012329570455,D16,6.359436952673571,0.05209487630772358,0.032575376896883945
6119,3,10,mid,2,2,1,1,D15,6.450281628329177,D18,6.392012329570455,D16,6.362943085818363,0.05826929875872189,0.029069243752092078
6120,3,11,late,0,0,0,0,D15,7.780056257644132,A04,7.765567938080806,A02,7.754691191602651,0.01448831956332608,0.010876746478154509
6121,3,11,late,0,0,0,1,A04,7.7685164611300515,A02,7.756284355521225,A01,7.754674858005782,0.012232105608826593,0.001609497515443259
6122,3,11,late,0,0,1,0,D15,7.780056257644132,D16,7.745533542063202,D14,7.715475071335828,0.034522715580929564,0.030058470727373887
6123,3,11,late,0,0,1,1,D15,7.780056257644132,D16,7.745533542063202,D14,7.715475071335828,0.034522715580929564,0.030058470727373887
6124,3,11,late,0,1,0,0,D15,7.89266308261326,A04,7.857733950572262,A02,7.846548141806359,0.03492913204099768,0.01118580876590336
6125,3,11,late,0,1,0,1,A04,7.860687575605879,A02,7.848140226463546,A01,7.84649292094284,0.012547349142333353,0.0016473055207057996
6126,3,11,late,0,1,1,0,D15,7.89266308261326,D16,7.809485974461634,D14,7.786036047841919,0.08317710815162638,0.023449926619714567
6127,3,11,late,0,1,1,1,D15,7.898978215829298,D16,7.812945026843888,D14,7.786036047841919,0.08603318898541001,0.02690897900196898
6128,3,11,late,0,2,0,0,D15,7.854684716677309,A04,7.824060172713413,A02,7.81240721233985,0.030624543963896578,0.01165296037356267
6129,3,11,late,0,2,0,1,A04,7.827026245687752,A02,7.814002401905608,A01,7.81229848930444,0.013023843782144162,0.0017039126011679784
6130,3,11,late,0,2,1,0,D15,7.854684716677309,D16,7.770541036606493,D14,7.749709808089381,0.08414368007081663,0.020831228517111278
6131,3,11,late,0,2,1,1,D15,7.860859139128308,D16,7.7740471697512845,D14,7.749709808089381,0.08681196937702307,0.024337361661903145
6132,3,11,late,1,0,0,0,D01,7.1877980241260255,D04,7.183628482994771,D02,7.177023217586561,0.004169541131254562,0.006605265408209604
6133,3,11,late,1,0,0,1,D01,7.1877980241260255,D04,7.183628482994771,A04,7.179094604963857,0.004169541131254562,0.004533878030914096
6134,3,11,late,1,0,1,0,D15,7.259908016640118,D18,7.229060317273673,D14,7.211372594532569,0.03084769936644527,0.017687722741103862
6135,3,11,late,1,0,1,1,D15,7.259908016640118,D18,7.229060317273673,D14,7.211372594532569,0.03084769936644527,0.017687722741103862
6136,3,11,late,1,1,0,0,D01,7.234219983572127,D04,7.2214137532146925,D12,7.221398211838287,0.012806230357434778,1.554137640535913e-05
6137,3,11,late,1,1,0,1,D01,7.2342468391924495,D12,7.223176583886011,D04,7.221432034465,0.011070255306438348,0.001744549421011321
6138,3,11,late,1,1,1,0,D15,7.356602593962621,D18,7.31175314778693,D14,7.271444985793686,0.0448494461756912,0.04030816199324416
6139,3,11,late,1,1,1,1,D15,7.362917727178659,D18,7.31175314778693,D14,7.271444985793686,0.05116457939172925,0.04030816199324416
6140,3,11,late,1,2,0,0,D01,7.2070833439901625,D12,7.193252758689923,D04,7.19322748617295,0.01383058530023984,2.5272516972485448e-05
6141,3,11,late,1,2,0,1,D01,7.207109505462944,D12,7.194997033918217,D04,7.193245327605161,0.012112471544726944,0.0017517063130565447
6142,3,11,late,1,2,1,0,D15,7.330118319877852,D18,7.286685436843188,D14,7.246318314769654,0.043432883034664194,0.040367122073533324
6143,3,11,late,1,2,1,1,D15,7.33629274232885,D18,7.286685436843188,D14,7.246318314769654,0.0496073054856625,0.040367122073533324
6144,3,11,late,2,0,0,0,A04,6.6541034421163054,D01,6.653917410588287,D04,6.650550328311688,0.00018603152801865974,0.003367082276598765
6145,3,11,late,2,0,0,1,A04,6.658524730562452,D01,6.653917410588287,D04,6.650550328311688,0.004607319974165414,0.003367082276598765
6146,3,11,late,2,0,1,0,D15,6.723744136739987,D18,6.6856829572047305,D16,6.679503356739354,0.038061179535256784,0.006179600465376467
6147,3,11,late,2,0,1,1,D15,6.723744136739987,D18,6.6856829572047305,D16,6.679503356739354,0.038061179535256784,0.006179600465376467
6148,3,11,late,2,1,0,0,D01,6.612811270062616,D06,6.605830985504508,D12,6.604912272699532,0.006980284558107286,0.0009187128049763515
6149,3,11,late,2,1,0,1,D01,6.612838125682938,D06,6.607767247932373,D12,6.606690644747255,0.005070877750564584,0.0010766031851181523
6150,3,11,late,2,1,1,0,D15,6.728978621774401,D18,6.67993190213916,D14,6.642196955843122,0.049046719635241764,0.037734946296037464
6151,3,11,late,2,1,1,1,D15,6.73529375499044,D18,6.67993190213916,D16,6.6448406303004095,0.0553618528512807,0.03509127183875016
6152,3,11,late,2,2,0,0,D01,6.594479081215979,D06,6.586276470125512,D12,6.585731664259775,0.008202611090466938,0.0005448058657364641
6153,3,11,late,2,2,0,1,D01,6.5945052426887605,D06,6.5881826667995735,D12,6.587475939488069,0.006322575889186943,0.0007067273115044514
6154,3,11,late,2,2,1,0,D15,6.710786849942831,D18,6.663693768740268,D14,6.625466404825164,0.04709308120256317,0.038227363915104284
6155,3,11,late,2,2,1,1,D15,6.71696127239383,D18,6.663693768740268,D16,6.626393335820178,0.05326750365356148,0.03730043292009011
6156,3,12,late,0,0,0,0,D15,8.14399891133452,A04,8.130019251182906,A02,8.118955677731554,0.013979660151614226,0.011063573451352227
6157,3,12,late,0,0,0,1,A04,8.132975469737858,A02,8.120552800616366,A01,8.118920974269795,0.01242266912149148,0.00163182634657133
6158,3,12,late,0,0,1,0,D15,8.14399891133452,D16,8.109479048924197,D14,8.079403387811418,0.03451986241032401,0.030075661112778818
6159,3,12,late,0,0,1,1,D15,8.14399891133452,D16,8.109479048924197,D14,8.079403387811418,0.03451986241032401,0.030075661112778818
6160,3,12,late,0,1,0,0,D15,8.240747241095539,A04,8.205203715364798,A02,8.193723243760612,0.035543525730741266,0.011480471604185638
6161,3,12,late,0,1,0,1,A04,8.208168662353096,A02,8.195320757115713,A01,8.193638141642563,0.012847905237382662,0.0016826154731504062
6162,3,12,late,0,1,1,0,D15,8.240747241095539,D16,8.156966600557835,D14,8.132745650513353,0.08378064053770373,0.02422095004448188
6163,3,12,late,0,1,1,1,D15,8.247062374311577,D16,8.16042565294009,D14,8.132745650513353,0.08663672137148737,0.027680002426736294
6164,3,12,late,0,2,0,0,D15,8.204646004363912,A04,8.173380578512127,A02,8.161497418472699,0.03126542585178527,0.01188316003942802
6165,3,12,late,0,2,0,1,A04,8.176356245101172,A02,8.163097597659844,A01,8.161366185217238,0.013258647441327653,0.001731412442605773
6166,3,12,late,0,2,1,0,D15,8.204646004363912,D16,8.119949864234272,D14,8.09835002377488,0.08469614012964044,0.021599840459391118
6167,3,12,late,0,2,1,1,D15,8.21082042681491,D16,8.123455997379065,D14,8.09835002377488,0.08736442943584599,0.025105973604183873
6168,3,12,late,1,0,0,0,D01,7.507570414187125,D04,7.505163504482972,D02,7.496904512233092,0.002406909704152582,0.008258992249880137
6169,3,12,late,1,0,0,1,D01,7.507570414187125,D04,7.505163504482972,D02,7.496968377416809,0.002406909704152582,0.008195127066163543
6170,3,12,late,1,0,1,0,D15,7.5794864381576685,D18,7.554178914338784,D14,7.530979378519847,0.025307523818884903,0.023199535818936745
6171,3,12,late,1,0,1,1,D15,7.5794864381576685,D18,7.554178914338784,D14,7.530979378519847,0.025307523818884903,0.023199535818936745
6172,3,12,late,1,1,0,0,D01,7.54212908033486,D04,7.530849302618432,D06,7.530337227465446,0.011279777716427297,0.0005120751529865686
6173,3,12,late,1,1,0,1,D01,7.542155935955183,D06,7.532273489893311,D12,7.531357612687092,0.009882446061872052,0.0009158772062187737
6174,3,12,late,1,1,1,0,D15,7.663762392083117,D18,7.625741795898261,D14,7.578336209246077,0.03802059618485654,0.047405586652184084
6175,3,12,late,1,1,1,1,D15,7.670077525299155,D18,7.625741795898261,D14,7.578336209246077,0.044335729400894586,0.047405586652184084
6176,3,12,late,1,2,0,0,D01,7.517687920680373,D04,7.50535047692878,D12,7.504134894131078,0.012337443751593291,0.0012155827977018419
6177,3,12,late,1,2,0,1,D01,7.517714082153155,D06,7.505957259732594,D12,7.505879169359373,0.011756822420561086,7.809037322115131e-05
6178,3,12,late,1,2,1,0,D15,7.639949200404404,D18,7.603445482232351,D14,7.555919506374577,0.03650371817205311,0.04752597585777352
6179,3,12,late,1,2,1,1,D15,7.646123622855402,D18,7.603445482232351,D14,7.555919506374577,0.04267814062305142,0.04752597585777352
6180,3,12,late,2,0,0,0,A04,6.953971251768323,D01,6.953743810798567,D04,6.950387754664637,0.00022744096975557682,0.0033560561339305295
6181,3,12,late,2,0,0,1,A04,6.95840363992511,D01,6.953743810798567,D04,6.950387754664637,0.004659829126542725,0.0033560561339305295
6182,3,12,late,2,0,1,0,D15,7.023699919618211,D18,6.986097103291406,D16,6.978945558990567,0.037602816326804955,0.00715154430083853
6183,3,12,late,2,0,1,1,D15,7.023699919618211,D18,6.986097103291406,D16,6.978945558990567,0.037602816326804955,0.00715154430083853
6184,3,12,late,2,1,0,0,D01,6.876368424464854,D06,6.8720787806526396,D04,6.869019728766897,0.0042896438122141944,0.003059051885742292
6185,3,12,late,2,1,0,1,D01,6.876395280085176,D06,6.8740150430805045,D12,6.870522352903721,0.0023802370046714927,0.003492690176783775
6186,3,12,late,2,1,1,0,D15,6.992307637428359,D18,6.947063023400529,D14,6.905088740552541,0.04524461402783064,0.04197428284798743
6187,3,12,late,2,1,1,1,D15,6.998622770644398,D18,6.947063023400529,D16,6.905514223087642,0.05155974724386958,0.04154880031288677
6188,3,12,late,2,2,0,0,D01,6.859027602500343,D06,6.853717814372186,D04,6.850984142838348,0.005309788128156967,0.002733671533838411
6189,3,12,late,2,2,0,1,D01,6.859053763973125,D06,6.855624011046248,D12,6.852273165492465,0.003429752926876972,0.003350845553782733
6190,3,12,late,2,2,1,0,D15,6.974924317143767,D18,6.9321656061536485,D14,6.889316867543352,0.04275871099011841,0.0428487386102967
6191,3,12,late,2,2,1,1,D15,6.981098739594765,D18,6.9321656061536485,D14,6.889316867543352,0.048933133441116716,0.0428487386102967
6192,3,13,late,0,0,0,0,D15,8.527226845878673,A04,8.513792323767236,A02,8.50253017598022,0.01343452211143692,0.011262147787014953
6193,3,13,late,0,0,0,1,A04,8.516756721708203,A02,8.504131506764338,A01,8.502475947587694,0.01262521494386526,0.0016555591766440614
6194,3,13,late,0,0,1,0,D15,8.527226845878673,D16,8.492710462062675,D14,8.462615443571659,0.03451638381599764,0.030095018491016035
6195,3,13,late,0,0,1,1,D15,8.527226845878673,D16,8.492710462062675,D14,8.462615443571659,0.03451638381599764,0.030095018491016035
6196,3,13,late,0,1,0,0,D15,8.605908995894001,A04,8.569688848047186,A02,8.557895563385214,0.03622014784681582,0.01179328466197127
6197,3,13,late,0,1,0,1,A04,8.572665700094017,A02,8.559498725537695,A01,8.557778612104578,0.013166974556321875,0.0017201134331177315
6198,3,13,late,0,1,1,0,D15,8.605908995894001,D16,8.521504211416001,D14,8.496499196183649,0.08440478447800004,0.025005015232352434
6199,3,13,late,0,1,1,1,D15,8.61222412911004,D16,8.524963263798256,D14,8.496499196183649,0.08726086531178368,0.028464067614606847
6200,3,13,late,0,2,0,0,D15,8.571846767588598,A04,8.539864080371077,A02,8.527744337595161,0.03198268721752129,0.012119742775915654
6201,3,13,late,0,2,0,1,A04,8.542849613907675,A02,8.52934965207513,A01,8.527589978098797,0.013499961832545537,0.0017596739763323654
6202,3,13,late,0,2,1,0,D15,8.571846767588598,D16,8.486579612245466,D14,8.464199517348584,0.08526715534313212,0.02238009489688153
6203,3,13,late,0,2,1,1,D15,8.578021190039596,D16,8.490085745390259,D14,8.464199517348584,0.08793544464933767,0.025886228041674286
6204,3,13,late,1,0,0,0,D04,7.826715087436037,D01,7.826696620480305,D12,7.8163121227932395,1.8466955732598933e-05,0.010384497687065064
6205,3,13,late,1,0,0,1,D04,7.826715087436037,D01,7.826696620480305,D12,7.8163121227932395,1.8466955732598933e-05,0.010384497687065064
6206,3,13,late,1,0,1,0,D15,7.898480966860359,D18,7.881343190669963,D14,7.850111005735283,0.01713777619039636,0.031232184934679275
6207,3,13,late,1,0,1,1,D15,7.898480966860359,D18,7.881343190669963,D14,7.850111005735283,0.01713777619039636,0.031232184934679275
6208,3,13,late,1,1,0,0,D01,7.844009217538055,D06,7.8381577749015054,D04,7.834726263522589,0.005851442636549464,0.0034315113789160634
6209,3,13,late,1,1,0,1,D01,7.844036073158378,D06,7.84009403732937,D04,7.834744544772897,0.003942035829007651,0.005349492556473656
6210,3,13,late,1,1,1,0,D15,7.964481363434997,D18,7.938235737801277,D14,7.879476436975131,0.026245625633720238,0.058759300826145555
6211,3,13,late,1,1,1,1,D15,7.970796496651035,D18,7.938235737801277,D14,7.879476436975131,0.03256075884975829,0.058759300826145555
6212,3,13,late,1,2,0,0,D01,7.822056420197126,D06,7.814602053959483,D04,7.811756939599028,0.007454366237642951,0.002845114360455092
6213,3,13,late,1,2,0,1,D01,7.822082581669908,D06,7.816508250633545,D04,7.811774781031239,0.005574331036362956,0.004733469602306251
6214,3,13,late,1,2,1,0,D15,7.943056981970513,D18,7.918638516088334,D14,7.859511110085336,0.024418465882178886,0.059127406002998484
6215,3,13,late,1,2,1,1,D15,7.9492314044215115,D18,7.918638516088334,D14,7.859511110085336,0.030592888333177193,0.059127406002998484
6216,3,13,late,2,0,0,0,A04,7.2690602053193345,D01,7.262004985635321,D04,7.257780291181746,0.0070552196840134584,0.004224694453575317
6217,3,13,late,2,0,0,1,A04,7.273505298562654,D01,7.262004985635321,D04,7.257780291181746,0.011500312927332779,0.004224694453575317
6218,3,13,late,2,0,1,0,D15,7.332402926218417,D18,7.2933951210342975,D16,7.288094404304112,0.03900780518411917,0.005300716730185506
6219,3,13,late,2,0,1,1,D15,7.332402926218417,D18,7.2933951210342975,D16,7.288094404304112,0.03900780518411917,0.005300716730185506
6220,3,13,late,2,1,0,0,D01,7.140062992921959,D06,7.135725825925275,D04,7.132514411231017,0.004337166996684516,0.003211414694257897
6221,3,13,late,2,1,0,1,D01,7.1400898485422815,D06,7.13766208835314,D12,7.134070050783641,0.0024277601891418144,0.003592037569498885
6222,3,13,late,2,1,1,0,D15,7.2572343143409626,D18,7.21241225425639,D14,7.169312337512912,0.04482206008457279,0.04309991674347735
6223,3,13,late,2,1,1,1,D15,7.2635494475570015,D18,7.21241225425639,D14,7.169312337512912,0.05113719330061173,0.04309991674347735
6224,3,13,late,2,2,0,0,D01,7.122423310281847,D06,7.117207276881171,D04,7.114242395510361,0.00521603340067589,0.0029648813708096355
6225,3,13,late,2,2,0,1,D01,7.122449471754629,D06,7.119113473555233,D12,7.115470175934194,0.0033359981993958954,0.00364329762103921
6226,3,13,late,2,2,1,0,D15,7.2393410942416905,D18,7.19755096771642,D14,7.153219766617405,0.04179012652527092,0.04433120109901445
6227,3,13,late,2,2,1,1,D15,7.245515516692689,D18,7.19755096771642,D14,7.153219766617405,0.04796454897626923,0.04433120109901445
6228,3,14,late,0,0,0,0,D15,8.93076800722959,A04,8.917912542278266,A02,8.906439329130565,0.012855464951323725,0.01147321314770089
6229,3,14,late,0,0,0,1,A04,8.92088563411744,A02,8.908045132505674,A01,8.906364347620363,0.012840501611766086,0.0016807848853108709
6230,3,14,late,0,0,1,0,D15,8.93076800722959,D16,8.896263247767914,D14,8.866136993242053,0.03450475946167586,0.03012625452586093
6231,3,14,late,0,0,1,1,D15,8.93076800722959,D16,8.896263247767914,D14,8.866136993242053,0.03450475946167586,0.03012625452586093
6232,3,14,late,0,1,0,0,D15,8.988950974584078,A04,8.951989935166702,A02,8.93986622219747,0.03696103941737583,0.01212371296923287
6233,3,14,late,0,1,0,1,A04,8.954979224893497,A02,8.941475213463768,A01,8.939715474756118,0.013504011429729346,0.0017597387076495608
6234,3,14,late,0,1,1,0,D15,8.988950974584078,D16,8.903906980714394,D14,8.878114641127372,0.08504399386968409,0.02579233958702254
6235,3,14,late,0,1,1,1,D15,8.995266107800116,D16,8.907366033096649,D14,8.878114641127372,0.08790007470346772,0.029251391969276952
6236,3,14,late,0,2,0,0,D15,8.957099561779554,A04,8.924317547497372,A02,8.911957207855945,0.03278201428218175,0.012360339641427132
6237,3,14,late,0,2,0,1,A04,8.927313125123208,A02,8.91356775448784,A01,8.91177934057034,0.013745370635367848,0.0017884139175006197
6238,3,14,late,0,2,1,0,D15,8.957099561779554,D16,8.871247701770514,D14,8.848085385172343,0.08585186000903988,0.023162316598170918
6239,3,14,late,0,2,1,1,D15,8.963273984230552,D16,8.874753834915307,D14,8.848085385172343,0.08852014931524543,0.026668449742963674
6240,3,14,late,1,0,0,0,D04,8.137799213158837,D06,8.132764300701446,D01,8.132102614417448,0.005034912457391627,0.0006616862839976534
6241,3,14,late,1,0,0,1,D04,8.137799213158837,D06,8.132790720454112,D01,8.132102614417448,0.005008492704725143,0.0006881060366641378
6242,3,14,late,1,0,1,0,D15,8.20143183456846,D18,8.195113969047785,D14,8.151995230127751,0.006317865520674815,0.04311873892003426
6243,3,14,late,1,0,1,1,D15,8.20143183456846,D18,8.195113969047785,D14,8.151995230127751,0.006317865520674815,0.04311873892003426
6244,3,14,late,1,1,0,0,D06,8.128440227924976,D01,8.117443626257074,D04,8.11563459572358,0.010996601667901729,0.001809030533493683
6245,3,14,late,1,1,0,1,D06,8.130376490352841,D01,8.117470481877398,D04,8.115652876973888,0.012906008475443542,0.0018176049035094621
6246,3,14,late,1,1,1,0,D15,8.228444033677945,D18,8.222007885044574,D14,8.143633847505226,0.006436148633371275,0.0783740375393478
6247,3,14,late,1,1,1,1,D15,8.234759166893983,D18,8.222007885044574,D14,8.143633847505226,0.012751281849409324,0.0783740375393478
6248,3,14,late,1,2,0,0,D06,8.10798134319944,D01,8.098119027448051,D04,8.09538553829824,0.00986231575138774,0.002733489149811419
6249,3,14,late,1,2,0,1,D06,8.109887539873501,D01,8.098145188920833,D04,8.09540337973045,0.011742350952667735,0.0027418091903825825
6250,3,14,late,1,2,1,0,D15,8.209468178725558,D18,8.205460352984815,D14,8.126172995477157,0.004007825740742987,0.07928735750765803
6251,3,14,late,1,2,1,1,D15,8.215642601176556,D18,8.205460352984815,D14,8.126172995477157,0.010182248191741294,0.07928735750765803
6252,3,14,late,2,0,0,0,A04,7.60032048355199,D01,7.580629006039868,D04,7.577080164161248,0.01969147751212219,0.003548841878620479
6253,3,14,late,2,0,0,1,A04,7.604778581009128,D01,7.580629006039868,D04,7.577080164161248,0.02414957496926018,0.003548841878620479
6254,3,14,late,2,0,1,0,D15,7.64831413404029,D16,7.61399120609919,D18,7.5999722255975986,0.03432292794110037,0.014018980501591116
6255,3,14,late,2,0,1,1,D15,7.64831413404029,D16,7.61399120609919,D18,7.5999722255975986,0.03432292794110037,0.014018980501591116
6256,3,14,late,2,1,0,0,D01,7.415106420406763,D06,7.413802803907982,D12,7.413106032390959,0.0013036164987809684,0.000696771517023187
6257,3,14,late,2,1,0,1,D06,7.415739066335847,D01,7.415133276027086,D12,7.414884404438682,0.0006057903087617333,0.0002488715884032544
6258,3,14,late,2,1,1,0,D15,7.529444477210918,D18,7.466691435395807,D16,7.453746625203507,0.06275304181511032,0.012944810192299983
6259,3,14,late,2,1,1,1,D15,7.535759610426957,D18,7.466691435395807,D16,7.457205677585762,0.06906817503114926,0.00948575781004557
6260,3,14,late,2,2,0,0,D01,7.395959543441434,D06,7.394020087561073,D12,7.393147649954933,0.0019394558803602635,0.0008724376061399752
6261,3,14,late,2,2,0,1,D01,7.3959857049142155,D06,7.395926284235135,D12,7.394891925183227,5.942067908026871e-05,0.0010343590519079626
6262,3,14,late,2,2,1,0,D15,7.50965120605532,D18,7.449986914580782,D16,7.433731045603236,0.059664291474538445,0.01625586897754605
6263,3,14,late,2,2,1,1,D15,7.5158256285063185,D18,7.449986914580782,D16,7.437237178748028,0.06583871392553675,0.012749735832754183
6264,3,15,late,0,0,0,0,D15,9.355700137335681,D16,9.308041149992468,D14,9.180837102119176,0.04765898734321361,0.12720404787329187
6265,3,15,late,0,0,0,1,D01,9.13819278078548,D03,9.135733849122076,D05,9.129583001188944,0.0024589316634049396,0.006150847933131587
6266,3,15,late,0,0,1,0,D15,9.355700137335681,D16,9.308041149992468,D14,9.180837102119176,0.04765898734321361,0.12720404787329187
6267,3,15,late,0,0,1,1,D15,9.355700137335681,D16,9.308041149992468,D14,9.180837102119176,0.04765898734321361,0.12720404787329187
6268,3,15,late,0,1,0,0,D15,9.390718556817134,D16,9.271726116721679,D14,9.165824489916426,0.11899244009545562,0.10590162680525239
6269,3,15,late,0,1,0,1,D01,9.078877842341829,D12,9.052489635977258,A04,9.044481319447911,0.02638820636457062,0.00800831652934697
6270,3,15,late,0,1,1,0,D15,9.390718556817134,D16,9.271726116721679,D14,9.165824489916426,0.11899244009545562,0.10590162680525239
6271,3,15,late,0,1,1,1,D15,9.3987053429433,D16,9.276100800616883,D14,9.165824489916426,0.12260454232641749,0.11027631070045629
6272,3,15,late,0,2,0,0,D15,9.361258785636727,D16,9.240197854897243,D14,9.138848268050566,0.12106093073948365,0.10134958684667694
6273,3,15,late,0,2,0,1,D01,9.048288701998283,A04,9.02105958844639,D12,9.019663587112678,0.02722911355189339,0.0013960013337115385
6274,3,15,late,0,2,1,0,D15,9.361258785636727,D16,9.240197854897243,D14,9.138848268050566,0.12106093073948365,0.10134958684667694
6275,3,15,late,0,2,1,1,D15,9.369067614030635,D16,9.244632082109774,D14,9.138848268050566,0.12443553192086121,0.10578381405920823
6276,3,15,late,1,0,0,0,D01,8.412846829236564,D03,8.406741902123256,D04,8.405664682791716,0.006104927113307568,0.0010772193315400358
6277,3,15,late,1,0,0,1,D01,8.412846829236564,D03,8.406741902123256,D04,8.405664682791716,0.006104927113307568,0.0010772193315400358
6278,3,15,late,1,0,1,0,D15,8.578294430754948,D16,8.512537314705757,D14,8.44605229689468,0.06575711604919121,0.06648501781107719
6279,3,15,late,1,0,1,1,D15,8.578294430754948,D16,8.512537314705757,D14,8.44605229689468,0.06575711604919121,0.06648501781107719
6280,3,15,late,1,1,0,0,D01,8.337880879102057,D12,8.31772412052886,D04,8.31726089182597,0.02015675857319721,0.00046322870288939555
6281,3,15,late,1,1,0,1,D01,8.337916663132482,D12,8.319973238118628,D04,8.31728523057271,0.017943425013854153,0.0026880075459185804
6282,3,15,late,1,1,1,0,D15,8.569870677145921,D16,8.439840082565247,D18,8.423657145081398,0.13003059458067412,0.016182937483849358
6283,3,15,late,1,1,1,1,D15,8.577857463272089,D16,8.444214766460451,D18,8.423657145081398,0.13364269681163776,0.02055762137905326
6284,3,15,late,1,2,0,0,D01,8.317640209924056,D12,8.295813442046068,D04,8.295574113305868,0.021826767877987763,0.00023932874020005102
6285,3,15,late,1,2,0,1,D01,8.317675069206672,D12,8.298019437187735,D04,8.295597866837143,0.01965563201893694,0.002421570350591651
6286,3,15,late,1,2,1,0,D15,8.550520679509834,D16,8.41890381464376,D18,8.407788459077045,0.13161686486607316,0.011115355566715834
6287,3,15,late,1,2,1,1,D15,8.558329507903743,D16,8.423338041856292,D18,8.407788459077045,0.13499146604745071,0.015549582779247118
6288,3,15,late,2,0,0,0,D03,7.947927023344109,D01,7.946280441482345,D05,7.945855161700464,0.0016465818617641403,0.00042527978188111604
6289,3,15,late,2,0,0,1,D03,7.947927023344109,D01,7.946280441482345,D05,7.945855161700464,0.0016465818617641403,0.00042527978188111604
