scenario,match_index,match_seed,action_diff_steps,macro_diff_steps,fall_diff_steps,score_path_l1,final_score_gap,reward_gap,win_gap,mdp_unique_action_count,mdp_unique_macro_count,mdp_has_probe_attack,mdp_has_counter_defense,mdp_non_dominant_macro_share,is_scenario_representative,is_plot_sample
落后局,496,954515166,6,6,0,0.0,0,-0.10263814833887597,0,2,2,1,0,0.050000000000000044,False,False
落后局,497,1566212023,7,7,0,0.0,0,-0.12286249741846511,0,2,2,1,0,0.09999999999999998,False,False
落后局,498,2232048182,6,6,0,0.0,0,-0.10939466014466603,0,2,2,1,0,0.050000000000000044,False,False
落后局,499,3203222286,14,14,0,0.0,0,-0.3008215493694735,0,2,2,1,0,0.15000000000000002,False,False
落后局,500,999202461,7,7,0,0.0,0,-0.13973713542995903,0,2,2,1,0,0.09999999999999998,False,False
落后局,501,2406966809,12,12,0,7.0,1,9.8643639761726,0,2,2,1,0,0.050000000000000044,False,False
落后局,502,2066576826,8,8,0,14.0,1,9.958452550472803,0,2,2,1,0,0.050000000000000044,False,False
落后局,503,804262232,6,6,0,16.0,1,-0.22409217710679918,0,2,2,1,0,0.050000000000000044,False,False
落后局,504,1054527407,13,13,0,9.0,1,9.838391075997748,1,2,2,1,0,0.09999999999999998,False,False
落后局,505,3698636292,10,10,0,0.0,0,-0.197500293696935,0,2,2,1,0,0.050000000000000044,False,False
落后局,506,2066363810,7,7,0,36.0,2,9.950465829019638,0,1,1,0,0,0.0,False,False
落后局,507,2774182171,14,14,0,20.0,1,9.928578765228576,0,1,1,0,0,0.0,False,False
落后局,508,1505452724,7,7,0,20.0,1,-0.2556639322291723,0,1,1,0,0,0.0,False,False
落后局,509,551780713,11,11,0,10.0,1,9.932445593168469,0,2,2,1,0,0.050000000000000044,False,False
落后局,510,1184641608,6,6,0,0.0,0,-0.11028061093044528,0,2,2,1,0,0.050000000000000044,False,False
落后局,511,3522339238,7,7,0,0.0,0,-0.1420028061813472,0,2,2,1,0,0.09999999999999998,False,False
落后局,512,3773241605,7,7,0,0.0,0,-0.1617747860543215,0,2,2,1,0,0.09999999999999998,False,False
落后局,513,2210338564,7,7,0,0.0,0,-0.14756611537988817,0,2,2,1,0,0.09999999999999998,False,False
落后局,514,2778487915,13,13,0,8.0,1,9.868880645489442,0,2,2,1,0,0.050000000000000044,False,False
落后局,515,1535634030,7,7,0,0.0,0,-0.48070933358382995,0,3,3,1,0,0.09999999999999998,False,False
落后局,516,3856319096,6,6,0,0.0,0,-0.10297657719760522,0,3,3,1,0,0.09999999999999998,False,False
落后局,517,2249125605,6,6,0,0.0,0,-0.12582809948148288,0,2,2,1,0,0.050000000000000044,False,False
落后局,518,2771892761,6,6,0,0.0,0,-0.09899972149102254,0,2,2,1,0,0.050000000000000044,False,False
落后局,519,2320209400,7,7,0,0.0,0,-0.15518734278518487,0,2,2,1,0,0.09999999999999998,False,False
落后局,520,2353577567,9,9,0,0.0,0,-0.17812862465213186,0,2,2,1,0,0.09999999999999998,False,False
落后局,521,4200713659,7,7,0,0.0,0,-0.15337232362336373,0,2,2,1,0,0.09999999999999998,False,False
落后局,522,2248467324,13,13,0,0.0,0,-0.24530356724396307,0,2,2,1,0,0.050000000000000044,False,False
落后局,523,2940243689,7,7,0,0.0,0,-0.16136418105671524,0,2,2,1,0,0.09999999999999998,False,False
落后局,524,1810555029,7,7,0,0.0,0,-0.15353478852558844,0,2,2,1,0,0.09999999999999998,False,False
落后局,525,1175392860,7,7,0,0.0,0,-0.14654817269026132,0,2,2,1,0,0.09999999999999998,False,False
落后局,526,633235366,14,14,0,0.0,0,-0.2726069895739869,0,1,1,0,0,0.0,False,False
落后局,527,1791205730,12,12,0,0.0,0,-0.24308651540674475,0,2,2,1,0,0.050000000000000044,False,False
落后局,528,2483749150,6,6,0,0.0,0,-0.10335245203361154,0,2,2,1,0,0.050000000000000044,False,False
落后局,529,480540511,7,7,0,0.0,0,-0.14844791045663186,0,2,2,1,0,0.09999999999999998,False,False
落后局,530,4085351064,7,7,0,0.0,0,-0.13598014956640192,0,2,2,1,0,0.09999999999999998,False,False
落后局,531,1524462107,7,7,0,0.0,0,-0.14686650211754504,0,2,2,1,0,0.09999999999999998,False,False
落后局,532,4067739858,7,7,0,0.0,0,-0.1413021263091494,0,2,2,1,0,0.09999999999999998,False,False
落后局,533,3467635338,7,7,0,0.0,0,-0.1404954143682442,0,2,2,1,0,0.09999999999999998,False,False
落后局,534,478319293,13,13,0,0.0,0,-0.22414341517988012,0,2,2,1,0,0.050000000000000044,False,False
落后局,535,1736320528,7,7,0,0.0,0,-0.15690130924395795,0,2,2,1,0,0.09999999999999998,False,False
落后局,536,575001834,7,7,0,0.0,0,-0.1635954806535107,0,2,2,1,0,0.09999999999999998,False,False
落后局,537,3477283930,7,7,0,0.0,0,-0.15264911062042863,0,2,2,1,0,0.09999999999999998,False,False
落后局,538,1447954957,14,14,0,0.0,0,-0.2516512077386359,0,1,1,0,0,0.0,False,False
落后局,539,1352516710,12,12,0,0.0,0,-0.23252411776096515,0,2,2,1,0,0.050000000000000044,False,False
落后局,540,3361295964,6,6,0,0.0,0,-0.11722142480685527,0,2,2,1,0,0.050000000000000044,False,False
落后局,541,2675796681,7,7,0,0.0,0,-0.15753135157834386,0,2,2,1,0,0.09999999999999998,False,False
落后局,542,48984445,19,19,0,3.0,0,-1.3593637951667734,0,3,3,0,1,0.30000000000000004,False,False
落后局,543,315780331,7,7,0,0.0,0,-0.13995128852216432,0,2,2,1,0,0.09999999999999998,False,False
落后局,544,116797942,7,7,0,0.0,0,-0.1346216709839645,0,2,2,1,0,0.09999999999999998,False,False
落后局,545,573847414,7,7,0,0.0,0,-0.1475464547419154,0,2,2,1,0,0.09999999999999998,False,False
落后局,546,1849461836,10,10,0,21.0,2,19.80704042393764,1,2,2,1,0,0.25,False,False
落后局,547,1755800416,7,7,0,0.0,0,-0.15208932067072212,0,2,2,1,0,0.09999999999999998,False,False
落后局,548,1521404922,6,6,0,0.0,0,-0.12709363253114958,0,2,2,1,0,0.050000000000000044,False,False
落后局,549,3937485466,7,7,0,0.0,0,-0.1572141378216596,0,2,2,1,0,0.09999999999999998,False,False
落后局,550,2422020407,8,8,1,0.0,0,-0.3956348440838404,0,3,3,1,0,0.15000000000000002,False,False
落后局,551,3057966698,6,6,0,0.0,0,-0.11279184231698558,0,3,3,1,0,0.09999999999999998,False,False
落后局,552,751195028,7,7,0,0.0,0,-0.13021855219809453,0,2,2,1,0,0.09999999999999998,False,False
落后局,553,946429046,6,6,0,15.0,1,9.983381030859436,0,2,2,1,0,0.050000000000000044,False,False
落后局,554,1080375435,7,7,0,0.0,0,-0.15283623688259418,0,2,2,1,0,0.09999999999999998,False,False
落后局,555,1277870264,11,11,0,0.0,0,-0.20413078097800552,0,2,2,1,0,0.050000000000000044,False,False
落后局,556,3116708207,7,7,0,0.0,0,-0.13688484731575024,0,2,2,1,0,0.09999999999999998,False,False
落后局,557,192643569,6,6,0,0.0,0,-0.11240168402997963,0,2,2,1,0,0.050000000000000044,False,False
落后局,558,316886667,14,14,0,0.0,0,-0.2608798762498583,0,1,1,0,0,0.0,False,False
落后局,559,2754796843,18,18,0,0.0,0,-2.687458309342185,0,3,3,0,1,0.30000000000000004,False,False
落后局,560,584736797,7,7,0,0.0,0,-0.14372240416384585,0,2,2,1,0,0.09999999999999998,False,False
落后局,561,4068332715,6,6,0,0.0,0,-0.12048686891219518,0,2,2,1,0,0.050000000000000044,False,False
落后局,562,117435772,7,7,0,0.0,0,-0.13925160031252837,0,2,2,1,0,0.09999999999999998,False,False
落后局,563,2758470466,6,6,0,0.0,0,-0.12286414131165557,0,2,2,1,0,0.050000000000000044,False,False
落后局,564,1713248019,6,6,0,0.0,0,-0.110527572356796,0,2,2,1,0,0.050000000000000044,False,False
落后局,565,3244652927,7,7,0,0.0,0,-0.16393034266786977,0,2,2,1,0,0.09999999999999998,False,False
落后局,566,3893641934,7,7,0,0.0,0,-0.12322255399839932,0,2,2,1,0,0.09999999999999998,False,False
落后局,567,1631100903,7,7,1,0.0,0,-0.24566950319285574,0,3,3,1,0,0.15000000000000002,False,False
落后局,568,2641187454,7,7,0,0.0,0,-0.15663755918890132,0,2,2,1,0,0.09999999999999998,False,False
落后局,569,3350339734,7,7,0,0.0,0,-0.16246348946802947,0,2,2,1,0,0.09999999999999998,False,False
落后局,570,2010395753,7,7,0,36.0,2,9.934608579992505,0,1,1,0,0,0.0,False,False
落后局,571,2103087260,7,7,0,0.0,0,-0.16174823663567928,0,2,2,1,0,0.09999999999999998,False,False
落后局,572,1624855954,6,6,1,0.0,0,-0.23864062569108135,0,3,3,1,0,0.09999999999999998,False,False
落后局,573,3050541753,7,7,0,0.0,0,-0.14394387026672462,0,2,2,1,0,0.09999999999999998,False,False
落后局,574,4152921609,7,7,0,0.0,0,-0.15422143971577285,0,2,2,1,0,0.09999999999999998,False,False
落后局,575,1111019087,19,19,2,0.0,0,-0.9377965802141208,0,3,3,0,1,0.30000000000000004,False,False
落后局,576,1190704565,7,7,0,0.0,0,-0.1430872858683081,0,2,2,1,0,0.09999999999999998,False,False
落后局,577,3026754364,7,7,0,0.0,0,-0.13810770026901942,0,2,2,1,0,0.09999999999999998,False,False
落后局,578,1604100742,13,13,2,10.0,1,9.586725403858692,1,3,3,1,0,0.19999999999999996,False,False
落后局,579,1003853435,7,7,0,18.0,1,-0.24752026886109846,0,1,1,0,0,0.0,False,False
落后局,580,280381935,7,7,0,0.0,0,-0.15380035195303954,0,2,2,1,0,0.09999999999999998,False,False
落后局,581,1442222840,10,10,0,0.0,0,-0.6155869371072367,0,4,4,1,1,0.30000000000000004,False,False
落后局,582,2165083140,11,11,0,0.0,0,-0.20270939608810856,0,2,2,1,0,0.050000000000000044,False,False
落后局,583,1221686324,6,6,0,0.0,0,-0.1252350257868997,0,2,2,1,0,0.050000000000000044,False,False
落后局,584,3069694761,13,13,0,0.0,0,-0.2493417990252056,0,2,2,1,0,0.050000000000000044,False,False
落后局,585,1880865469,12,12,0,0.0,0,-0.2190920535149381,0,2,2,1,0,0.050000000000000044,False,False
落后局,586,1411252002,8,8,1,0.0,0,-0.2963597328730909,0,3,3,1,0,0.09999999999999998,False,False
落后局,587,925427836,6,6,0,0.0,0,-0.11954263737195703,0,2,2,1,0,0.050000000000000044,False,False
落后局,588,1733533211,7,7,0,0.0,0,-0.1434042767327579,0,2,2,1,0,0.09999999999999998,False,False
落后局,589,2594729985,7,7,0,0.0,0,-0.15754780564489224,0,2,2,1,0,0.09999999999999998,False,False
落后局,590,2565822196,7,7,0,0.0,0,-0.1604607129617026,0,2,2,1,0,0.09999999999999998,False,False
落后局,591,2772929558,6,6,0,16.0,1,-0.23691266558755864,0,2,2,1,0,0.050000000000000044,False,False
落后局,592,1627573071,7,7,0,0.0,0,-0.14606873724542702,0,2,2,1,0,0.09999999999999998,False,False
落后局,593,978132063,7,7,0,0.0,0,-0.13927568327749817,0,2,2,1,0,0.09999999999999998,False,False
落后局,594,4260133594,7,7,0,0.0,0,-0.126304645737207,0,2,2,1,0,0.09999999999999998,False,False
落后局,595,3314507612,14,14,0,0.0,0,-0.2583340308736446,0,1,1,0,0,0.0,False,False
落后局,596,3865168919,9,9,0,29.0,2,19.81245960071952,1,2,2,1,0,0.35,False,False
落后局,597,2852307072,7,7,0,0.0,0,-0.1352186365763952,0,2,2,1,0,0.09999999999999998,False,False
落后局,598,3478075723,10,10,0,9.0,1,9.801853365480628,1,2,2,1,0,0.09999999999999998,False,False
落后局,599,4115593658,7,7,0,0.0,0,-0.17909499234198556,0,2,2,1,0,0.09999999999999998,False,False
落后局,600,1339725706,7,7,0,0.0,0,-0.14779942801685841,0,2,2,1,0,0.09999999999999998,False,False
落后局,601,3717758136,7,7,0,0.0,0,-0.13224333576437886,0,2,2,1,0,0.09999999999999998,False,False
落后局,602,2486722647,7,7,1,0.0,0,-0.26389243399461915,0,3,3,1,0,0.09999999999999998,False,False
落后局,603,4065864750,7,7,0,0.0,0,-0.1474428941330892,0,2,2,1,0,0.09999999999999998,False,False
落后局,604,4054088340,14,14,3,0.0,0,-1.5179597289156916,0,4,4,1,1,0.44999999999999996,False,False
落后局,605,3959552873,14,14,1,0.0,0,-1.6484728769553243,0,4,4,1,1,0.35,False,False
落后局,606,3967396520,7,7,0,0.0,0,-0.15782016339540483,0,2,2,1,0,0.09999999999999998,False,False
落后局,607,3891739981,7,7,0,0.0,0,-0.13636728267711007,0,2,2,1,0,0.050000000000000044,False,False
落后局,608,2872995089,7,7,0,0.0,0,-0.15161074071770386,0,2,2,1,0,0.09999999999999998,False,False
落后局,609,4225076962,11,11,0,0.0,0,-0.21027464888614134,0,2,2,1,0,0.050000000000000044,False,False
落后局,610,3935239840,10,10,0,0.0,0,-0.19021343550858916,0,2,2,1,0,0.050000000000000044,False,False
落后局,611,4103398564,8,8,0,0.0,0,-0.1431142935202061,0,2,2,1,0,0.050000000000000044,False,False
落后局,612,2216887807,7,7,0,0.0,0,-0.15124973737320957,0,2,2,1,0,0.09999999999999998,False,False
落后局,613,1531370230,9,9,1,14.0,1,9.867209785258689,0,2,2,0,0,0.050000000000000044,False,False
落后局,614,731119763,14,14,0,0.0,0,-0.27836587126054013,0,1,1,0,0,0.0,False,False
落后局,615,568976392,7,7,0,0.0,0,-0.13780169723595037,0,2,2,1,0,0.09999999999999998,False,False
落后局,616,2888125497,18,18,0,12.0,1,-1.3947040370419295,0,4,4,1,1,0.44999999999999996,False,False
落后局,617,3995292766,7,7,0,1.0,-1,-0.1545503139312796,0,2,2,1,0,0.09999999999999998,False,False
落后局,618,2822368666,7,7,0,0.0,0,-0.12281970518174867,0,2,2,1,0,0.050000000000000044,False,False
落后局,619,1343203732,14,14,0,0.0,0,-0.27978436459095535,0,1,1,0,0,0.0,False,False
落后局,620,804008234,11,11,0,0.0,0,-0.2145627787063501,0,2,2,1,0,0.050000000000000044,False,False
落后局,621,3717199337,7,7,0,0.0,0,-0.1410728580921088,0,2,2,1,0,0.09999999999999998,False,False
落后局,622,176613019,6,6,0,0.0,0,-0.12532242794514126,0,2,2,1,0,0.050000000000000044,False,False
落后局,623,4275880157,12,12,0,0.0,0,-0.2130457060202957,0,2,2,1,0,0.050000000000000044,False,False
落后局,624,759232212,12,12,0,0.0,0,-0.21793134300483719,0,3,3,1,0,0.09999999999999998,False,False
落后局,625,2668008826,7,7,0,0.0,0,-0.14017589170211942,0,2,2,1,0,0.09999999999999998,False,False
落后局,626,3610337594,6,6,0,0.0,0,-0.12846778941881176,0,2,2,1,0,0.050000000000000044,False,False
落后局,627,1230469803,7,7,0,0.0,0,-0.15872676839455657,0,2,2,1,0,0.09999999999999998,False,False
落后局,628,287985623,6,6,0,0.0,0,-0.11643998376751519,0,2,2,1,0,0.050000000000000044,False,False
落后局,629,2851965222,7,7,0,0.0,0,-0.12733930791056558,0,2,2,1,0,0.09999999999999998,False,False
落后局,630,3859881818,8,8,0,0.0,0,-0.3728410625382885,0,3,3,1,0,0.19999999999999996,False,False
落后局,631,3629010222,7,7,0,0.0,0,-0.14607025039604693,0,2,2,1,0,0.09999999999999998,False,False
落后局,632,1818961323,7,7,0,0.0,0,-0.16487743965876156,0,2,2,1,0,0.09999999999999998,False,False
落后局,633,731231327,12,12,0,10.0,1,9.933354214404313,0,2,2,1,0,0.050000000000000044,False,False
落后局,634,825012025,10,10,1,14.0,1,9.984145348079242,1,2,2,1,0,0.09999999999999998,False,False
落后局,635,3766961560,7,7,0,0.0,0,-0.15502148081995415,0,2,2,1,0,0.09999999999999998,False,False
落后局,636,2279633308,7,7,0,0.0,0,-0.16012166861433208,0,2,2,1,0,0.09999999999999998,False,False
落后局,637,3086993348,7,7,1,19.0,1,9.682719328793604,0,2,2,0,0,0.050000000000000044,False,False
落后局,638,3461922749,7,7,0,35.0,2,9.913721226817268,0,1,1,0,0,0.0,False,False
落后局,639,3965092287,18,18,1,11.0,-1,-1.6551442809954633,0,4,4,1,1,0.35,False,False
落后局,640,1220089411,7,7,0,0.0,0,-0.15775036003415543,0,2,2,1,0,0.09999999999999998,False,False
落后局,641,1485370910,15,15,0,0.0,0,-1.9846930060779666,0,5,5,1,1,0.5,False,False
落后局,642,2577622818,7,7,0,0.0,0,-0.14669505126220805,0,2,2,1,0,0.09999999999999998,False,False
落后局,643,3909987842,7,7,0,0.0,0,-0.1477817320452992,0,3,3,1,0,0.15000000000000002,False,False
落后局,644,3593416100,6,6,0,0.0,0,-0.13256465980076904,0,2,2,1,0,0.050000000000000044,False,False
落后局,645,791011211,6,6,0,16.0,1,-0.2259749236753983,0,2,2,1,0,0.050000000000000044,False,False
落后局,646,3797320063,8,8,0,0.0,0,-0.1578400698632869,0,2,2,1,0,0.050000000000000044,False,False
落后局,647,3118841306,7,7,0,0.0,0,-0.142713342271513,0,2,2,1,0,0.09999999999999998,False,False
落后局,648,3550017231,7,7,0,0.0,0,-0.1474595758121282,0,2,2,1,0,0.09999999999999998,False,False
落后局,649,3998309540,7,7,0,0.0,0,-0.15617427656229488,0,2,2,1,0,0.09999999999999998,False,False
落后局,650,231829486,7,7,0,0.0,0,-0.15509744990110796,0,2,2,1,0,0.09999999999999998,False,False
落后局,651,2371894108,9,9,0,0.0,0,-0.15931963582048958,0,2,2,1,0,0.050000000000000044,False,False
落后局,652,135005503,7,7,0,0.0,0,-0.14454248779827594,0,2,2,1,0,0.09999999999999998,False,False
落后局,653,646822824,9,9,0,23.0,2,9.723447358351748,1,2,2,1,0,0.15000000000000002,False,False
落后局,654,1428820574,10,10,0,0.0,0,-0.2084332265140869,0,2,2,1,0,0.050000000000000044,False,False
落后局,655,4129472452,10,10,0,0.0,0,-0.18528945616827286,0,2,2,1,0,0.050000000000000044,False,False
落后局,656,2797928976,7,7,0,19.0,1,-0.2409931166646171,0,1,1,0,0,0.0,False,False
落后局,657,2522169282,13,13,1,0.0,0,-0.3288566509433508,0,3,3,1,0,0.09999999999999998,False,False
落后局,658,365765684,7,7,1,0.0,0,-0.32565430046214594,0,3,3,1,0,0.15000000000000002,False,False
落后局,659,1182634943,7,7,0,0.0,0,-0.158618845385476,0,2,2,1,0,0.09999999999999998,False,False
落后局,660,59829261,16,16,1,0.0,0,-1.6067798936258164,0,4,4,1,1,0.5,False,False
落后局,661,3949825724,7,7,0,0.0,0,-0.16043422733511825,0,3,3,1,0,0.15000000000000002,False,False
落后局,662,1742016915,11,11,0,0.0,0,-0.2188996235705869,0,2,2,1,0,0.050000000000000044,False,False
落后局,663,3549854449,19,19,2,6.0,1,-2.266080488219785,0,3,3,0,1,0.30000000000000004,False,False
落后局,664,213174661,7,7,0,0.0,0,-0.15795784746210906,0,3,3,1,0,0.15000000000000002,False,False
落后局,665,4030184302,6,6,0,0.0,0,-0.1100465756666722,0,2,2,1,0,0.050000000000000044,False,False
落后局,666,2317808121,7,7,0,0.0,0,-0.14378365709601937,0,2,2,1,0,0.09999999999999998,False,False
落后局,667,2779268071,6,6,0,0.0,0,-0.11262304517530097,0,3,3,1,0,0.15000000000000002,False,False
落后局,668,3113565439,18,18,1,20.0,-1,-2.22042777274358,0,4,4,0,1,0.4,False,False
落后局,669,939734201,11,11,0,0.0,0,-0.2192897139013006,0,2,2,1,0,0.050000000000000044,False,False
落后局,670,2052487951,6,6,0,14.0,1,-0.22219243454172144,0,2,2,1,0,0.050000000000000044,False,False
落后局,671,2569635373,9,9,0,10.0,-2,-10.68906253381235,0,3,3,1,1,0.19999999999999996,False,False
落后局,672,3403336179,7,7,0,0.0,0,-0.158618845385476,0,2,2,1,0,0.09999999999999998,False,False
落后局,673,2182201919,6,6,0,0.0,0,-0.10013263370315428,0,2,2,1,0,0.050000000000000044,False,False
落后局,674,2515305455,7,7,0,0.0,0,-0.14817706585673918,0,2,2,1,0,0.09999999999999998,False,False
落后局,675,2180403264,7,7,0,0.0,0,-0.1554499816470276,0,2,2,1,0,0.09999999999999998,False,False
落后局,676,1368913315,6,6,0,16.0,1,-0.23634635907263757,0,2,2,1,0,0.050000000000000044,False,False
落后局,677,61638035,7,7,0,0.0,0,-0.15543981662467843,0,2,2,1,0,0.09999999999999998,False,False
落后局,678,3447773890,7,7,0,0.0,0,-0.12418666906884823,0,2,2,1,0,0.09999999999999998,False,False
落后局,679,1105029980,7,7,0,0.0,0,-0.1368559729804275,0,2,2,1,0,0.09999999999999998,False,False
落后局,680,1680502861,13,13,0,0.0,0,-0.25664800548295297,0,2,2,1,0,0.050000000000000044,False,False
落后局,681,1156807504,7,7,0,0.0,0,-0.14550660286872485,0,2,2,1,0,0.09999999999999998,False,False
落后局,682,2987479247,7,7,0,0.0,0,-0.14041713637764985,0,2,2,1,0,0.09999999999999998,False,False
落后局,683,378152046,13,13,0,0.0,0,-0.2279564340739585,0,2,2,1,0,0.050000000000000044,False,False
落后局,684,1973474530,7,7,0,0.0,0,-0.13700717094430814,0,2,2,1,0,0.09999999999999998,False,False
落后局,685,1626563301,6,6,0,16.0,1,-0.22276908420774788,0,2,2,1,0,0.050000000000000044,False,False
落后局,686,2578341468,7,7,0,0.0,0,-0.13618740101782656,0,2,2,1,0,0.09999999999999998,False,False
落后局,687,1927460077,6,6,0,16.0,1,-0.23255406857123084,0,2,2,1,0,0.050000000000000044,False,False
落后局,688,920227175,8,8,0,0.0,0,-0.16444690143853435,0,2,2,1,0,0.050000000000000044,False,False
落后局,689,2946326103,13,13,1,0.0,0,-0.32945914024791634,0,3,3,1,0,0.09999999999999998,False,False
落后局,690,3391897219,6,6,0,0.0,0,-0.13710863107464633,0,2,2,1,0,0.050000000000000044,False,False
落后局,691,2231872200,6,6,0,0.0,0,-0.12637647888705317,0,3,3,1,0,0.15000000000000002,False,False
落后局,692,3056463362,7,7,0,0.0,0,-0.16475526052099454,0,2,2,1,0,0.09999999999999998,False,False
落后局,693,1948938389,6,6,0,0.0,0,-0.1094820623029058,0,2,2,1,0,0.050000000000000044,False,False
落后局,694,2353980834,7,7,0,0.0,0,-0.13681438356902859,0,3,3,1,0,0.09999999999999998,False,False
落后局,695,627952570,7,7,0,0.0,0,-0.11791005143656763,0,2,2,1,0,0.050000000000000044,False,False
落后局,696,2539010492,7,7,0,0.0,0,-0.1454494274593383,0,2,2,1,0,0.09999999999999998,False,False
落后局,697,1013800769,6,6,0,14.0,1,-0.2254463855049451,0,2,2,1,0,0.050000000000000044,False,False
落后局,698,3731352550,7,7,0,0.0,0,-0.13803762951746812,0,2,2,1,0,0.09999999999999998,False,False
落后局,699,1375633741,11,11,0,0.0,0,-0.1995652981344087,0,2,2,1,0,0.050000000000000044,False,False
落后局,700,767567035,7,7,0,0.0,0,-0.14110557556680092,0,2,2,1,0,0.09999999999999998,False,False
落后局,701,637781447,13,13,0,0.0,0,-0.22900751530266739,0,2,2,1,0,0.050000000000000044,False,False
落后局,702,61204427,7,7,0,0.0,0,-0.15358619886083424,0,2,2,1,0,0.09999999999999998,False,False
落后局,703,1104641381,7,7,0,0.0,0,-0.13844767133468494,0,2,2,1,0,0.09999999999999998,False,False
落后局,704,1037340516,7,7,0,0.0,0,-0.1291719209774591,0,2,2,1,0,0.050000000000000044,False,False
落后局,705,1736011237,7,7,0,0.0,0,-0.14230901720511824,0,2,2,1,0,0.09999999999999998,False,False
落后局,706,89890085,6,6,0,0.0,0,-0.12091679425961921,0,3,3,1,0,0.09999999999999998,False,False
落后局,707,990520556,7,7,0,0.0,0,-0.15290820465189014,0,2,2,1,0,0.09999999999999998,False,False
落后局,708,3758136327,7,7,0,0.0,0,-0.15488334513222313,0,2,2,1,0,0.09999999999999998,False,False
落后局,709,1095945001,9,9,0,0.0,0,-0.11593000304230028,0,3,3,1,0,0.4,False,False
落后局,710,3879644844,7,7,0,0.0,0,-0.15071706080080638,0,2,2,1,0,0.09999999999999998,False,False
落后局,711,3365877279,7,7,0,0.0,0,-0.14296036689016667,0,2,2,1,0,0.09999999999999998,False,False
落后局,712,345441978,9,9,0,0.0,0,-0.18640636607467975,0,2,2,1,0,0.050000000000000044,False,False
落后局,713,1557830344,7,7,0,0.0,0,-0.1519052738143465,0,2,2,1,0,0.09999999999999998,False,False
落后局,714,136025949,9,9,0,16.0,1,9.990408041181123,0,2,2,1,0,0.050000000000000044,False,False
落后局,715,1642416954,7,7,0,0.0,0,-0.1420075944619068,0,2,2,1,0,0.09999999999999998,False,False
落后局,716,1732023593,7,7,0,0.0,0,-0.14099969066955076,0,2,2,1,0,0.09999999999999998,False,False
落后局,717,3359147933,6,6,0,16.0,1,-0.19884370742207302,0,3,3,1,0,0.09999999999999998,False,False
落后局,718,1511885938,6,6,0,0.0,0,-0.10924081762737536,0,3,3,1,0,0.09999999999999998,False,False
落后局,719,3299559254,7,7,0,0.0,0,-0.15460117888175695,0,2,2,1,0,0.09999999999999998,False,False
落后局,720,2214693499,7,7,0,0.0,0,-0.15334676465578667,0,2,2,1,0,0.09999999999999998,False,False
落后局,721,3076854423,7,7,0,0.0,0,-0.1573673457526681,0,2,2,1,0,0.09999999999999998,False,False
落后局,722,1413467389,7,7,0,0.0,0,-0.160864422539456,0,2,2,1,0,0.09999999999999998,False,False
落后局,723,2496571054,7,7,0,0.0,0,-0.15454258480016314,0,2,2,1,0,0.09999999999999998,False,False
落后局,724,127728690,7,7,0,18.0,1,-0.2497580937546715,0,1,1,0,0,0.0,False,False
落后局,725,271784483,8,8,0,0.0,0,-0.24517492842688782,0,3,3,1,1,0.15000000000000002,False,False
落后局,726,3170350485,8,8,0,0.0,0,-0.1540171246302886,0,2,2,1,0,0.050000000000000044,False,False
落后局,727,3693761292,7,7,0,0.0,0,-0.14161749926152112,0,2,2,1,0,0.09999999999999998,False,False
落后局,728,339307920,7,7,0,0.0,0,-0.14587496762777796,0,2,2,1,0,0.09999999999999998,False,False
落后局,729,2692670233,8,8,0,0.0,0,-0.16151555578584276,0,2,2,1,0,0.050000000000000044,False,False
落后局,730,491965397,14,14,0,0.0,0,-0.2742490318001831,0,2,2,1,0,0.09999999999999998,False,False
落后局,731,4038712721,7,7,0,18.0,1,-0.24330457675349848,0,1,1,0,0,0.0,False,False
落后局,732,283951060,7,7,0,0.0,0,-0.14931199044916887,0,2,2,1,0,0.09999999999999998,False,False
落后局,733,777789117,7,7,0,0.0,0,-0.15893879215653506,0,2,2,1,0,0.09999999999999998,False,False
落后局,734,3536174766,7,7,0,0.0,0,-0.15414027211406456,0,2,2,1,0,0.09999999999999998,False,False
落后局,735,502333552,13,13,0,0.0,0,-0.2569368173000157,0,2,2,1,0,0.050000000000000044,False,False
落后局,736,710631845,7,7,0,0.0,0,-0.14326551509381247,0,2,2,1,0,0.09999999999999998,False,False
落后局,737,3874608444,17,17,0,6.0,-1,-1.4131590999451156,0,4,4,1,1,0.35,False,False
落后局,738,343456114,6,6,0,0.0,0,-0.11421440092154,0,2,2,1,0,0.050000000000000044,False,False
落后局,739,1354301905,7,7,0,1.0,-1,-0.14287129153266953,0,2,2,1,0,0.09999999999999998,False,False
落后局,740,3754011831,6,6,1,15.0,1,-0.10251798858535999,0,3,3,1,0,0.09999999999999998,False,False
落后局,741,4122215920,7,7,0,0.0,0,-0.14525175028200543,0,2,2,1,0,0.09999999999999998,False,False
落后局,742,547047448,13,13,0,8.0,1,9.875405595332795,0,2,2,1,0,0.050000000000000044,False,False
落后局,743,3248168280,7,7,0,0.0,0,-0.14606873724542524,0,2,2,1,0,0.09999999999999998,False,False
落后局,744,4036832628,12,12,0,20.0,1,9.949032157937145,0,1,1,0,0,0.0,False,False
落后局,745,966201320,11,11,0,17.0,2,19.79709851185973,1,2,2,1,0,0.15000000000000002,False,False
落后局,746,2228627107,7,7,0,18.0,1,-0.24467803979588076,0,1,1,0,0,0.0,False,False
