action_id,action_name,attack_category,attack_utility,conditional_flag,trigger_state,support_mode,phase_count,main_plane,rotation_complexity,support_switch_count,translation_distance_m,impact_impulse,impact_kinetic,score_potential,work_cost,peak_power_proxy,exec_time,exposure_index,com_shift_max,zmp_margin_norm,fall_risk,stable_margin_mode,range_tag_q1,end_velocity_peak,trajectory_type,direction_tag,height_tag,range_tag,target_zone,contact_mode_attack,attack_primary_plane,attack_entry_state,attack_trigger_state,semantic_source_type,contact_phase_policy,contact_phase_no,contact_phase_name,contact_phase_time_ratio,contact_fraction_in_phase,contact_phase_theta_deg,contact_translation_share,contact_support_mode,contact_strike_segments_json,contact_active_segments_json,contact_reach_m,contact_load_family,contact_plane,recover_phase_policy,recover_delay_base_s,recover_switch_coeff,recover_rotation_coeff,recover_risk_coeff,counter_unlock_mode,counter_unlock_coeff,response_policy_source,t_contact,t_end,t_recover,opp_recover_time,attack_description,J_attack_norm,E_attack_norm,H_attack,R_attack,tau_norm,time_norm,impact_score,score_prob,energy_cost,balance_cost,defense_id,defense_name,defense_category,category,defense_role,is_primary_candidate,closure_group,entry_state,exit_state,coverage_direction,coverage_height,coverage_range,coverage_target_zone,contact_mode,support_mode_def,route_type,primary_joint_group,primary_angle_deg,secondary_joint_group,secondary_angle_deg,sequence_ids,exec_time_def,effective_support_mass,balance_cost_def,mobility_cost,J_cap,E_cap,absorb_base,clear_back_m,clear_lateral_m,clear_orbit_m,clear_drop_m,postdef_delay_s,counter_readiness_tag,force_capacity_factor,force_capacity_factor_input,force_capacity_factor_delta,contact_stiffness_ratio,contact_stiffness_ratio_input,contact_stiffness_ratio_delta,defense_source_type,defense_description,force_capacity_basis,stiffness_basis,active_segments_json,support_segments_json,defense_stable_margin,force_capacity_factor_audit,contact_stiffness_ratio_audit,state_feasible,active_primary_feasible,fallback_feasible,ground_feasible,recovery_feasible,role_feasible,primary_role_feasible,direction_match,height_match,range_match,zone_match,p_geo,geo_covered,p_react,p_route,d_need,d_clear,p_clear,clearance_need_ratio,p_load_j,p_load_e,p_load,p_success,residual_damage,defense_damage,p_fall,base_counter_window,counter_window,counter_ready,counter_action_id,counter_action_ids,counter_action_names,counter_prob_effective,counter_prob,counter_tau_norm,p_block,exit_state_after_defense,counter_window_norm,defense_harm_safe,stability_safe,method1_score,method1_rank,method2_score,method2_rank,method3_score,method3_rank,proposed_score,primary_score,score_def,proposed_utility,fallback_score,rank,fallback_rank
A01,straight_punch,punch,0.7229117505658991,0,standing,double_support,1,sagittal,0,0,0.0,6.189848589441434,4.537395999598549,0.019686536067839,68.32964021557801,227.76546738526005,0.3,0.5,0.0028717759631276,0.8734981180953779,0.0009220533953926,0.12633,mid,1.4660765716752369,linear,front,middle_high,middle,head_torso,fist_contact,sagittal,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,sagittal,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,derived_from_q1_phase_templates,0.18,0.3,0.1801844106790785,0.36018441067907847,straight punch,0.1578231408186748,0.3045457323393466,0.22384830700297714,0.00055323203723556,0.044556397429346674,1.0,6.189848589441434,0.019686536067839,68.32964021557801,0.0028717759631276,D11,head_guard,posture,posture,fallback_mitigation,0,fallback,standing,standing,front,high,middle,head,passive,double_support,head_cover,shoulder_pair,40.0,,0.0,,0.10510416666666667,12.600000000000001,0.071070451904515,0.562577787576308,6.817106022627187,4.340839457247231,0.63,0.0,0.0,0.0,0.0,0.1,medium,0.7230698193372225,0.65,0.07306981933722245,0.37,0.35,0.020000000000000018,derived_model,high guard posture for fallback,passive area coverage,passive contact spread,"[""S2"", ""S3"", ""S4"", ""S5"", ""S6""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,OK,OK,True,False,True,False,False,True,False,1.0,0.5,1.0,0.5,0.775,True,0.6789516828727458,1.0,0.0,0.0,1.0,0.0,0.5824056022225921,0.4571327285849014,0.5197691654037467,0.30539721719717744,0.13818741686865732,0.13818741686865732,0.0394816515907578,0.0,0.0,0,,,,0.0,0.0,0.0,0.30539721719717744,standing,0.0,0.8618125831313427,0.9605183484092422,0.0,14,0.0,14,0.0,14,0.0,0.0,0.0,0.0,0.8128972960884827,13,2
A01,straight_punch,punch,0.7229117505658991,0,standing,double_support,1,sagittal,0,0,0.0,6.189848589441434,4.537395999598549,0.019686536067839,68.32964021557801,227.76546738526005,0.3,0.5,0.0028717759631276,0.8734981180953779,0.0009220533953926,0.12633,mid,1.4660765716752369,linear,front,middle_high,middle,head_torso,fist_contact,sagittal,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,sagittal,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,derived_from_q1_phase_templates,0.18,0.3,0.1801844106790785,0.36018441067907847,straight punch,0.1578231408186748,0.3045457323393466,0.22384830700297714,0.00055323203723556,0.044556397429346674,1.0,6.189848589441434,0.019686536067839,68.32964021557801,0.0028717759631276,D12,sink_guard,posture,posture,fallback_mitigation,0,fallback,standing,crouched,front,middle,close,torso,passive,double_support,torso_sink,knee_pair,40.0,,0.0,,0.10510416666666667,12.600000000000001,0.07919151841589842,0.6268623321134997,6.817106022627187,4.340839457247231,0.63,0.0,0.0,0.0,0.0,0.18,slow,0.7230698193372225,0.6,0.1230698193372225,0.37,0.35,0.020000000000000018,derived_model,compact torso guard posture,passive body contraction,passive contact spread,"[""S2"", ""S7"", ""S8""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,revisit,OK,True,False,True,False,False,True,False,1.0,0.5,0.5,0.5,0.6749999999999999,True,0.6789516828727458,1.0,0.0,0.0,1.0,0.0,0.5824056022225921,0.4571327285849014,0.5197691654037467,0.2659911246556061,0.14924043495050507,0.14924043495050507,0.046488945721952994,0.0,0.0,0,,,,0.0,0.0,0.0,0.2659911246556061,crouched,0.0,0.8507595650494949,0.953511054278047,0.0,15,0.0,15,0.0,15,0.0,0.0,0.0,0.0,0.7990073202204049,14,4
A01,straight_punch,punch,0.7229117505658991,0,standing,double_support,1,sagittal,0,0,0.0,6.189848589441434,4.537395999598549,0.019686536067839,68.32964021557801,227.76546738526005,0.3,0.5,0.0028717759631276,0.8734981180953779,0.0009220533953926,0.12633,mid,1.4660765716752369,linear,front,middle_high,middle,head_torso,fist_contact,sagittal,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,sagittal,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,derived_from_q1_phase_templates,0.18,0.3,0.1801844106790785,0.36018441067907847,straight punch,0.1578231408186748,0.3045457323393466,0.22384830700297714,0.00055323203723556,0.044556397429346674,1.0,6.189848589441434,0.019686536067839,68.32964021557801,0.0028717759631276,D13,body_turn_guard,posture,posture,fallback_mitigation,0,fallback,standing,standing,lateral,middle,middle,torso,passive,double_support,body_turn,waist_turn,45.0,,0.0,,0.11324218750000001,12.600000000000001,0.08860671709836337,0.7013909372149401,6.817106022627187,4.340839457247231,0.63,0.0,0.0,0.0,0.0,0.1,medium,0.7230698193372225,0.58,0.14306981933722251,0.37,0.35,0.020000000000000018,derived_model,body turn guard to narrow target,passive torso turn,passive contact spread,"[""S2"", ""S7"", ""S8""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,revisit,OK,True,False,True,False,False,True,False,0.0,0.5,1.0,0.5,0.42500000000000004,True,0.6609606489409893,1.0,0.0,0.0,1.0,0.0,0.5824056022225921,0.4571327285849014,0.5197691654037467,0.16303807459506103,0.17811774428281482,0.17811774428281482,0.05931193104555541,0.0,0.0,0,,,,0.0,0.0,0.0,0.16303807459506103,standing,0.0,0.8218822557171852,0.9406880689544446,0.0,16,0.0,16,0.0,16,0.0,0.0,0.0,0.0,0.7646376631819074,15,5
A01,straight_punch,punch,0.7229117505658991,0,standing,double_support,1,sagittal,0,0,0.0,6.189848589441434,4.537395999598549,0.019686536067839,68.32964021557801,227.76546738526005,0.3,0.5,0.0028717759631276,0.8734981180953779,0.0009220533953926,0.12633,mid,1.4660765716752369,linear,front,middle_high,middle,head_torso,fist_contact,sagittal,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,sagittal,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,derived_from_q1_phase_templates,0.18,0.3,0.1801844106790785,0.36018441067907847,straight punch,0.1578231408186748,0.3045457323393466,0.22384830700297714,0.00055323203723556,0.044556397429346674,1.0,6.189848589441434,0.019686536067839,68.32964021557801,0.0028717759631276,D14,com_compensation,balance,balance,fallback_mitigation,0,fallback,standing,standing,front_lateral,middle,close,torso,passive,soft_adjust,balance_comp,imu_micro,10.0,,0.0,,0.06627604166666667,10.080000000000002,0.02018008512522157,0.15974103637474527,6.097404990567044,3.88256484232724,0.63,0.0,0.0,0.0,0.0,0.35,none,0.6467333074066086,0.45,0.1967333074066086,0.37,0.3,0.07,derived_model,center of mass compensation micro adjustment for close torso perturbation,micro adjustment support chain,soft low stiffness adjustment,"[""S2"", ""S7"", ""S8""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,revisit,OK,True,False,True,False,False,True,False,1.0,0.5,0.5,0.5,0.6749999999999999,True,0.7571724627471224,1.0,0.0,0.0,1.0,0.0,0.48774593814174233,0.36062378734429607,0.4241848627430192,0.2746519326501591,0.14384363482998988,0.14384363482998988,0.011706826123218309,0.0,0.0,0,,,,0.0,0.0,0.0,0.2746519326501591,standing,0.0,0.8561563651700101,0.9882931738767817,0.0,17,0.0,17,0.0,17,0.0,0.0,0.0,0.0,0.7551785833394025,16,6
A01,straight_punch,punch,0.7229117505658991,0,standing,double_support,1,sagittal,0,0,0.0,6.189848589441434,4.537395999598549,0.019686536067839,68.32964021557801,227.76546738526005,0.3,0.5,0.0028717759631276,0.8734981180953779,0.0009220533953926,0.12633,mid,1.4660765716752369,linear,front,middle_high,middle,head_torso,fist_contact,sagittal,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,sagittal,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,derived_from_q1_phase_templates,0.18,0.3,0.1801844106790785,0.36018441067907847,straight punch,0.1578231408186748,0.3045457323393466,0.22384830700297714,0.00055323203723556,0.044556397429346674,1.0,6.189848589441434,0.019686536067839,68.32964021557801,0.0028717759631276,D15,yield_buffer,balance,balance,fallback_mitigation,0,fallback,standing,standing,front,middle,close,torso,soft,soft_adjust,yield_soft,imu_soft,20.0,,0.0,,0.08255208333333333,10.080000000000002,0.03608341409129522,0.28562822838039437,6.774894433963383,4.313960935919156,0.78,0.0,0.0,0.0,0.0,0.18,slow,0.7185925637851207,0.5,0.2185925637851207,0.21999999999999997,0.15,0.06999999999999998,derived_model,yield and buffer against rush or body force at close range,soft yielding path,high damping soft contact,"[""S2"", ""S3"", ""S4"", ""S5"", ""S6""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,revisit,OK,True,False,True,False,False,True,False,1.0,0.5,0.5,0.5,0.6749999999999999,True,0.7260113898887404,0.62,0.0,1.0,1.0,0.0,0.5769512166859432,0.4513056643788331,0.5141284405323882,0.33911992021703063,0.13512650777898436,0.13512650777898436,0.019072165195802935,0.0,0.0,0,,,,0.0,0.0,0.0,0.33911992021703063,standing,0.0,0.8648734922210156,0.9809278348041971,0.0,18,0.0,18,0.0,18,0.0,0.0,0.0,0.0,0.8266294763245314,17,1
A01,straight_punch,punch,0.7229117505658991,0,standing,double_support,1,sagittal,0,0,0.0,6.189848589441434,4.537395999598549,0.019686536067839,68.32964021557801,227.76546738526005,0.3,0.5,0.0028717759631276,0.8734981180953779,0.0009220533953926,0.12633,mid,1.4660765716752369,linear,front,middle_high,middle,head_torso,fist_contact,sagittal,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,sagittal,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,derived_from_q1_phase_templates,0.18,0.3,0.1801844106790785,0.36018441067907847,straight punch,0.1578231408186748,0.3045457323393466,0.22384830700297714,0.00055323203723556,0.044556397429346674,1.0,6.189848589441434,0.019686536067839,68.32964021557801,0.0028717759631276,D16,step_adjust,balance,balance,fallback_mitigation,0,fallback,standing,standing,all,all,all,all,passive,dynamic_step,balance_step,step_adjust,30.0,,0.0,,0.128828125,11.592000000000002,0.07124382522660251,0.6634707905681434,6.538738392216093,4.1635869413411895,0.63,0.07551499999999998,0.055606499999999996,0.0,0.0,0.06,fast,0.693544206626697,0.4,0.293544206626697,0.37,0.3,0.07,derived_model,step adjustment for balance recovery,step based balance reset,soft low stiffness adjustment,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.10738049999999999,revisit,OK,True,False,True,False,False,True,False,1.0,1.0,1.0,1.0,1.0,True,0.625209303080424,0.58,0.17279999999999998,0.060411999999999993,0.16720834917782953,0.24,0.5461255883879657,0.41899496060473557,0.48256027449635064,0.3524005513278396,0.12359031817593048,0.12359031817593048,0.04341146979240997,0.0,0.0,0,,,,0.0,0.0,0.0,0.3524005513278396,standing,0.0,0.8764096818240695,0.95658853020759,0.0,19,0.0,19,0.0,19,0.0,0.0,0.0,0.0,0.8058709091838672,18,3
A01,straight_punch,punch,0.7229117505658991,0,standing,double_support,1,sagittal,0,0,0.0,6.189848589441434,4.537395999598549,0.019686536067839,68.32964021557801,227.76546738526005,0.3,0.5,0.0028717759631276,0.8734981180953779,0.0009220533953926,0.12633,mid,1.4660765716752369,linear,front,middle_high,middle,head_torso,fist_contact,sagittal,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,sagittal,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,derived_from_q1_phase_templates,0.18,0.3,0.1801844106790785,0.36018441067907847,straight punch,0.1578231408186748,0.3045457323393466,0.22384830700297714,0.00055323203723556,0.044556397429346674,1.0,6.189848589441434,0.019686536067839,68.32964021557801,0.0028717759631276,D17,controlled_fall,ground,ground,emergency_transition,0,fallback,standing,fallen,all,all,all,all,ground,ground_support,ground_transfer,whole_body_roll,90.0,,0.0,,0.326484375,34.397999999999996,0.06821819999999999,1.8,5.462774777754173,3.4784596605396083,0.55,0.0,0.0,0.0,0.0,0.35,none,0.57942,0.35,0.22942000000000007,0.44999999999999996,0.7,-0.25,derived_model,controlled fall as emergency transition,whole body fall transfer,ground contact transfer,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]",0.037898999999999995,revisit,revisit,True,False,True,False,False,True,False,1.0,1.0,1.0,1.0,1.0,True,0.1877276039567854,0.64,0.0,1.0,1.0,0.0,0.4047787407932269,0.2837262375690001,0.3442524891811135,0.11000837591867625,0.1968785556470411,0.1968785556470411,0.1618581739814418,0.0,0.0,0,,,,0.0,0.0,0.0,0.11000837591867625,fallen,0.0,0.8031214443529588,0.8381418260185582,0.0,20,0.0,20,0.0,20,0.0,0.0,0.0,0.0,0.7114116176707762,19,7
A01,straight_punch,punch,0.7229117505658991,0,standing,double_support,1,sagittal,0,0,0.0,6.189848589441434,4.537395999598549,0.019686536067839,68.32964021557801,227.76546738526005,0.3,0.5,0.0028717759631276,0.8734981180953779,0.0009220533953926,0.12633,mid,1.4660765716752369,linear,front,middle_high,middle,head_torso,fist_contact,sagittal,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,sagittal,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,derived_from_q1_phase_templates,0.18,0.3,0.1801844106790785,0.36018441067907847,straight punch,0.1578231408186748,0.3045457323393466,0.22384830700297714,0.00055323203723556,0.044556397429346674,1.0,6.189848589441434,0.019686536067839,68.32964021557801,0.0028717759631276,D18,rapid_getup,ground,ground,recovery_only,0,fallback,fallen,standing,all,all,all,all,ground,ground_support,recovery_up,get_up,0.0,,0.0,,1.0,34.397999999999996,0.0031293540776129365,0.08257088782323906,7.382128078046179,4.700621162891362,0.55,0.0,0.0,0.0,0.0,0.18,slow,0.783,0.2,0.583,0.44999999999999996,0.7,-0.25,official_plus_model,rapid get up only from fallen state,official getup time reference,ground recovery contact,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]",0.037898999999999995,revisit,revisit,False,False,False,False,False,False,False,1.0,1.0,1.0,1.0,0.0,False,0.0002745781561013329,1.0,0.0,0.0,1.0,0.0,0.6530124734636866,0.535625125238736,0.5943187993512113,0.0,0.22384830700297714,0.22384830700297714,0.008342633524401902,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,standing,0.0,0.7761516929970229,0.9916573664755981,0.0,21,0.0,21,0.0,21,0.0,0.0,0.0,0.0,0.0,20,18
A01,straight_punch,punch,0.7229117505658991,0,standing,double_support,1,sagittal,0,0,0.0,6.189848589441434,4.537395999598549,0.019686536067839,68.32964021557801,227.76546738526005,0.3,0.5,0.0028717759631276,0.8734981180953779,0.0009220533953926,0.12633,mid,1.4660765716752369,linear,front,middle_high,middle,head_torso,fist_contact,sagittal,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,sagittal,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,derived_from_q1_phase_templates,0.18,0.3,0.1801844106790785,0.36018441067907847,straight punch,0.1578231408186748,0.3045457323393466,0.22384830700297714,0.00055323203723556,0.044556397429346674,1.0,6.189848589441434,0.019686536067839,68.32964021557801,0.0028717759631276,D19,ground_guard,ground,ground,ground_only,0,fallback,fallen,ground_guard,low,low,close,lower_limbs,ground,ground_support,ground_hold,leg_raise,60.0,,0.0,,0.27765625,34.397999999999996,0.06214541249999999,1.6397639119765692,7.382128078046179,4.700621162891362,0.55,0.0,0.0,0.0,0.0,0.35,none,0.783,0.3,0.48300000000000004,0.44999999999999996,0.7,-0.25,derived_model,ground guard against low attacks,ground defense only,ground recovery contact,"[""S7"", ""S8"", ""S9"", ""S10""]","[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]",0.037898999999999995,revisit,revisit,False,False,False,False,False,False,False,0.0,0.5,0.5,0.0,0.0,False,0.27357439102480946,0.7,0.0,1.0,1.0,0.0,0.6530124734636866,0.535625125238736,0.5943187993512113,0.0,0.22384830700297714,0.22384830700297714,0.16567521247252473,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,ground_guard,0.0,0.7761516929970229,0.8343247875274753,0.0,22,0.0,22,0.0,22,0.0,0.0,0.0,0.0,0.0,21,19
A01,straight_punch,punch,0.7229117505658991,0,standing,double_support,1,sagittal,0,0,0.0,6.189848589441434,4.537395999598549,0.019686536067839,68.32964021557801,227.76546738526005,0.3,0.5,0.0028717759631276,0.8734981180953779,0.0009220533953926,0.12633,mid,1.4660765716752369,linear,front,middle_high,middle,head_torso,fist_contact,sagittal,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,sagittal,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,derived_from_q1_phase_templates,0.18,0.3,0.1801844106790785,0.36018441067907847,straight punch,0.1578231408186748,0.3045457323393466,0.22384830700297714,0.00055323203723556,0.044556397429346674,1.0,6.189848589441434,0.019686536067839,68.32964021557801,0.0028717759631276,D20,slip_parry_combo,combo,combo,active_combo,1,active,standing,standing,mixed,high,middle,head_torso,composite,dynamic_step,combo_lateral_parry,combo,0.0,,0.0,D06|D02,0.19393229166666665,12.04488745407993,0.07453046729757978,0.6940782292649018,4.699184145123167,2.7072629872977303,0.23363241678726487,0.0,0.09643336332501978,0.0,0.0,0.06,fast,0.49842825086899323,0.0,0.49842825086899323,0.7663675832127351,0.0,0.7663675832127351,derived_model,lateral slip plus parry combo,composite evade and parry,derived from child actions,"[""S2"", ""S4"", ""S6"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.10738049999999999,revisit,revisit,True,True,False,False,False,True,True,0.5,0.5,1.0,1.0,0.7,True,0.4652255029289194,0.68,0.1296,0.09643336332501978,0.383715078980956,0.18,0.3120502966796297,0.16791545675740654,0.23998287671851812,0.15199657626776694,0.1857510933097781,0.1857510933097781,0.05946785037893873,0.0,0.0,0,,,,0.0,0.0,0.0,0.15199657626776694,standing,0.0,0.8142489066902219,0.9405321496210612,0.5,11,0.15199657626776694,6,0.56,7,0.022431309176287516,0.022431309176287516,0.022431309176287516,0.0589375235639923,0.0,6,20
A01,straight_punch,punch,0.7229117505658991,0,standing,double_support,1,sagittal,0,0,0.0,6.189848589441434,4.537395999598549,0.019686536067839,68.32964021557801,227.76546738526005,0.3,0.5,0.0028717759631276,0.8734981180953779,0.0009220533953926,0.12633,mid,1.4660765716752369,linear,front,middle_high,middle,head_torso,fist_contact,sagittal,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,sagittal,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,derived_from_q1_phase_templates,0.18,0.3,0.1801844106790785,0.36018441067907847,straight punch,0.1578231408186748,0.3045457323393466,0.22384830700297714,0.00055323203723556,0.044556397429346674,1.0,6.189848589441434,0.019686536067839,68.32964021557801,0.0028717759631276,D21,duck_slip_combo,combo,combo,active_combo,1,active,standing,crouched,mixed,middle,middle,torso_limbs,composite,quasi_single_support,combo_duck_slip,combo,0.0,,0.0,D07|D06,0.26276041666666666,11.15768690865302,0.11483199741830029,1.3984375161305285,0.0,0.0,0.0,0.0,0.09643336332501978,0.0,0.23203741893102367,0.1,medium,0.0,0.0,0.0,1.0,0.0,1.0,derived_model,duck and slip combo,composite duck and slip route,derived from child actions,"[""S2"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.0821145,OK,revisit,True,True,False,False,False,True,True,0.5,0.5,1.0,0.5,0.6,True,0.3041518947209978,0.65,0.144,0.23203741893102367,0.7786260283169608,0.2,0.0,0.0,0.0,0.08179712733853779,0.20541576366371078,0.20541576366371078,0.12973522982760768,0.0,0.0,0,,,,0.0,0.0,0.0,0.08179712733853779,crouched,0.0,0.7945842363362892,0.8702647701723923,0.5,12,0.08179712733853779,10,0.5581947454454298,10,0.0,0.0,0.0,0.0,0.0,22,21
A01,straight_punch,punch,0.7229117505658991,0,standing,double_support,1,sagittal,0,0,0.0,6.189848589441434,4.537395999598549,0.019686536067839,68.32964021557801,227.76546738526005,0.3,0.5,0.0028717759631276,0.8734981180953779,0.0009220533953926,0.12633,mid,1.4660765716752369,linear,front,middle_high,middle,head_torso,fist_contact,sagittal,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,sagittal,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,derived_from_q1_phase_templates,0.18,0.3,0.1801844106790785,0.36018441067907847,straight punch,0.1578231408186748,0.3045457323393466,0.22384830700297714,0.00055323203723556,0.044556397429346674,1.0,6.189848589441434,0.019686536067839,68.32964021557801,0.0028717759631276,D22,block_retreat_combo,combo,combo,active_combo,1,active,standing,off_line,mixed,all,long,all,composite,dynamic_step,combo_block_retreat,combo,0.0,,0.0,D01|D08,0.2102083333333333,11.94985678601166,0.10150946221035388,0.9453249166315475,3.7131409137112583,2.139190261940222,0.18460865945045796,0.1577668530603535,0.0,0.0,0.0,0.1,medium,0.39384162733267175,0.0,0.39384162733267175,0.8153913405495421,0.0,0.8153913405495421,derived_model,block then retreat combo,composite block and retreat,derived from child actions,"[""S2"", ""S3"", ""S4"", ""S5"", ""S6"", ""S7"", ""S8"", ""S9"", ""S10""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.10738049999999999,revisit,revisit,True,True,False,False,False,True,True,0.5,1.0,0.5,1.0,0.7250000000000001,True,0.42504827419565894,0.64,0.17279999999999998,0.1577668530603535,0.4465155968758213,0.24,0.2119043511598864,0.10936343051096313,0.16063389083542476,0.13359505767283417,0.18940132496177342,0.18940132496177342,0.08275195031546802,0.0,0.0,0,,,,0.0,0.0,0.0,0.13359505767283417,off_line,0.0,0.8105986750382266,0.917248049684532,0.5,13,0.13359505767283417,8,0.56,8,0.01039411466058798,0.01039411466058798,0.01039411466058798,0.027310192772111334,0.0,7,22
A02,hook_punch,punch,0.717846822461321,0,standing,double_support,1,transverse,1,0,0.0,8.593437146405833,6.04734569784446,0.0183116988473166,95.6614963018092,212.5811028929093,0.45,0.81,0.0082151292726396,0.8030385417712823,0.0016190290273843,0.12633,close,1.407433508808227,arc,lateral,high,close,head_torso,fist_contact,transverse,standing,standing,derived_from_q1_action_definition,first_strike,1,single_phase,1.0,0.6,0.0,0.0,double_support,"[""S6""]","[""S2"", ""S4"", ""S6""]",0.72,upper_terminal,transverse,from_contact_to_end,0.06,0.04,0.04,0.2,immediate,1.0,derived_from_q1_phase_templates,0.27,0.45,0.28032380580547683,0.5503238058054769,hook punch,0.2754926265480168,0.3659164830343532,0.31618336196686825,0.01750090619530856,0.09098958588656061,0.90625,8.593437146405833,0.0183116988473166,95.6614963018092,0.0082151292726396,D01,cross_block,block,block,active_primary,1,active,standing,standing,front,high,middle,head_torso,rigid,double_support,block_line,shoulder_pair,30.0,,0.0,,0.088828125,12.600000000000001,0.05378158817802791,0.42572301257047346,10.45906124272582,6.025605405078174,0.52,0.0,0.0,0.0,0.0,0.1,medium,1.1093609954301702,0.85,0.2593609954301702,0.48,0.5,-0.020000000000000018,derived_model,cross block for high straight attacks,double arm rigid frame,rigid contact with structural dissipation,"[""S2"", ""S3"", ""S4"", ""S5"", ""S6""]","[""S7"", ""S8"", ""S9"", ""S10""]",0.12633,revisit,OK,True,True,False,False,False,True,True,0.0,1.0,0.5,1.0,0.55,True,0.8595694724717731,1.0,0.0,0.0,1.0,0.0,0.7289704872302102,0.4952471059921854,0.6121087966111978,0.2893825194691305,0.20438402090979463,0.20438402090979463,0.04595615562325744,0.09149568080547682,0.09149568080547682,0,,,,0.0,0.0,0.0,0.2893825194691305,standing,0.1641484835979401,0.7956159790902053,0.9540438443767426,0.5,3,0.2893825194691305,2,0.6062093367469381,2,0.1148025558121354,0.1148025558121354,0.1148025558121354,0.30163992146909124,0.0,3,8
